지형지물,관리번호,관리기관,법정동,지번,신호등유무,보도턱낮춤유무,장애인시설유무,X,Y
횡단보도,92333307,용인시,신갈동,701도,Y,Y,Y,209952.22,420727.575
횡단보도,92333308,용인시,신갈동,167도,Y,Y,Y,209949.336,420692.206
횡단보도,92333309,용인시,구갈동,290도,Y,Y,Y,209914.437,420688.487
횡단보도,92333310,용인시,신갈동,167-2도,N,Y,Y,209856.164,420613.337
횡단보도,92333312,용인시,신갈동,167-2도,N,Y,Y,209581.65,420665.137
횡단보도,92333313,용인시,신갈동,167-2도,N,Y,Y,209696.974,420665.63
횡단보도,92333314,용인시,신갈동,167-2도,Y,N,N,209737.604,420665.791
횡단보도,92333315,용인시,신갈동,167-7도,Y,Y,Y,209577.6,420425.799
횡단보도,92333320,용인시,구갈동,280도,N,Y,Y,209919.437,420437.329
횡단보도,92333321,용인시,구갈동,280도,Y,Y,Y,209928.137,420424.544
횡단보도,92334301,용인시,신갈동,701도,Y,Y,Y,210035.3,420854.224
횡단보도,92334302,용인시,신갈동,701도,Y,Y,Y,210060.003,420855.651
횡단보도,92334303,용인시,신갈동,701도,Y,Y,Y,210037.963,420829.469
횡단보도,92338001,용인시,청덕동,392-5도,N,Y,Y,212190.786,420952.695
횡단보도,92339001,용인시,중동,572-11도,N,N,N,212468.797,420529.476
횡단보도,92342001,용인시,신갈동,388-708구,N,Y,Y,209333.306,420001.891
횡단보도,92342002,용인시,신갈동,72도,Y,Y,Y,209398.504,420053.592
횡단보도,92342003,용인시,신갈동,167-13도,N,Y,Y,209466.884,420052.893
횡단보도,92342004,용인시,신갈동,167-13도,N,Y,Y,209472.158,420059.445
횡단보도,92342005,용인시,신갈동,388-620답,Y,Y,Y,209354.875,420016.013
횡단보도,92342006,용인시,신갈동,72도,Y,Y,Y,209383.08,420009.523
횡단보도,92342007,용인시,신갈동,388-447천,N,Y,Y,209366.131,419996.737
횡단보도,92342008,용인시,신갈동,72도,N,Y,Y,209394.546,419981.834
횡단보도,92342009,용인시,신갈동,산 89-3임,N,Y,Y,209153.143,420336.078
횡단보도,92342010,용인시,신갈동,384-57전,N,Y,Y,209153.947,420164.497
횡단보도,92342011,용인시,신갈동,167-10도,Y,N,N,209566.086,420354.08
횡단보도,92342012,용인시,신갈동,167-10도,N,Y,N,209559.392,420344.854
횡단보도,92342013,용인시,신갈동,167-10도,Y,N,N,209566.257,420326.365
횡단보도,92342014,용인시,신갈동,167-10도,N,Y,Y,209566.428,420296.673
횡단보도,92342015,용인시,신갈동,167-12도,Y,Y,N,209504.02,420218.052
횡단보도,92342016,용인시,신갈동,167-12도,N,Y,Y,209396.497,420176.16
횡단보도,92343002,용인시,신갈동,116-9도,Y,Y,N,209730.881,420051.313
횡단보도,92343003,용인시,신갈동,산 36-35임,Y,Y,N,209707.997,420050.573
횡단보도,92343004,용인시,신갈동,82도,Y,Y,N,209642.682,420051.319
횡단보도,92343005,용인시,구갈동,370-1도,N,N,N,209961.729,420052.578
횡단보도,92343006,용인시,구갈동,290-1도,N,Y,Y,209939.739,420065.712
횡단보도,92343007,용인시,구갈동,370-1도,Y,Y,Y,209883.185,420052.971
횡단보도,92343008,용인시,구갈동,290도,Y,Y,Y,209864.475,420065.244
횡단보도,92343009,용인시,구갈동,370도,Y,Y,Y,209865.135,420038.174
횡단보도,92343010,용인시,구갈동,388-6전,Y,Y,Y,209849.905,420049.813
횡단보도,92343011,용인시,신갈동,167-12도,N,Y,Y,209575.118,420284.523
횡단보도,92343012,용인시,구갈동,280-3도,N,N,N,209997.88,420254.822
횡단보도,92343013,용인시,구갈동,280-3도,N,Y,N,210005.99,420244.969
횡단보도,92343017,용인시,구갈동,280-4도,N,Y,Y,209939.347,420165.339
횡단보도,92343018,용인시,구갈동,280-4도,Y,Y,Y,209997.691,420180.449
횡단보도,92343019,용인시,구갈동,280-3도,Y,Y,N,210006.466,420196.285
횡단보도,92343021,용인시,구갈동,280-4도,N,Y,Y,209955.133,420116.87
횡단보도,92343022,용인시,구갈동,280-4도,N,Y,Y,210006.172,420116.969
횡단보도,92343023,용인시,구갈동,280-4도,N,Y,Y,209939.253,420131.86
횡단보도,92344002,용인시,구갈동,370-1도,Y,Y,Y,210104.738,420053.956
횡단보도,92344003,용인시,구갈동,370-3도,Y,Y,Y,210087.058,420042.241
횡단보도,92344004,용인시,구갈동,370-3도,N,N,N,210087.274,420028.196
횡단보도,92344005,용인시,구갈동,370-3도,N,N,N,210085.301,419912.17
횡단보도,92344006,용인시,구갈동,370-1도,Y,Y,Y,210072.021,420052.539
횡단보도,92344007,용인시,구갈동,279도,Y,Y,Y,210279.741,420065.584
횡단보도,92344008,용인시,구갈동,370-1도,Y,Y,Y,210254.237,420051.918
횡단보도,92344009,용인시,구갈동,279도,Y,Y,Y,210279.367,420040.788
횡단보도,92344010,용인시,구갈동,370-8도,Y,Y,N,210281.489,419945.516
횡단보도,92344011,용인시,구갈동,280-3도,Y,Y,Y,210018.712,420388.376
횡단보도,92344012,용인시,구갈동,280도,Y,Y,Y,210034.857,420389.622
횡단보도,92344013,용인시,구갈동,279-4도,N,Y,Y,210099.298,420296.182
횡단보도,92344014,용인시,구갈동,280도,N,Y,Y,210087.163,420285.087
횡단보도,92344015,용인시,구갈동,280도,Y,Y,Y,210087.535,420192.645
횡단보도,92344016,용인시,구갈동,280-4도,Y,Y,Y,210072.526,420178.89
횡단보도,92344017,용인시,구갈동,279-10도,Y,Y,Y,210101.705,420176.823
횡단보도,92344018,용인시,구갈동,280도,Y,Y,Y,210089.021,420164.618
횡단보도,92344019,용인시,구갈동,279-10도,N,Y,Y,210255.059,420178.936
횡단보도,92344020,용인시,구갈동,280-4도,N,Y,Y,210073.767,420117.096
횡단보도,92344021,용인시,구갈동,278도,Y,Y,Y,210306.496,420051.213
횡단보도,92344022,용인시,구갈동,278-1도,N,N,N,210420.165,420058.574
횡단보도,92344023,용인시,구갈동,278도,Y,Y,Y,210410.96,420051.29
횡단보도,92344024,용인시,구갈동,278도,Y,Y,Y,210427.575,420051.493
횡단보도,92344025,용인시,구갈동,278-2도,Y,Y,Y,210419.78,420043.661
횡단보도,92345001,용인시,구갈동,278도,N,Y,Y,210533.381,419940.119
횡단보도,92350001,용인시,중동,636-2도,Y,Y,N,212698.92,420050.206
횡단보도,92350002,용인시,중동,818도,Y,Y,N,212712.67,420044.521
횡단보도,92350003,용인시,중동,637-1대,Y,Y,N,212769.195,420046.013
횡단보도,92350004,용인시,중동,815구,N,N,N,212776.359,420049.214
횡단보도,92350005,용인시,중동,634-2도,Y,N,N,212721.332,419956.992
횡단보도,92351001,용인시,신갈동,639-1구,N,Y,N,208998.67,419676.143
횡단보도,92351002,용인시,신갈동,427-56도,N,Y,N,208919.253,419469.075
횡단보도,92351003,용인시,신갈동,435-154도,N,Y,N,208920.458,419384.938
횡단보도,92352001,용인시,신갈동,388-751전,N,Y,Y,209235.271,419793.885
횡단보도,92352002,용인시,신갈동,388-578답,Y,Y,Y,209241.883,419686.154
횡단보도,92352003,용인시,신갈동,388-198도,N,Y,Y,209251.518,419692.156
횡단보도,92352004,용인시,신갈동,72도,Y,N,Y,209382.474,419838.782
횡단보도,92352005,용인시,신갈동,72도,Y,Y,N,209376.253,419609.804
횡단보도,92352006,용인시,신갈동,388-575답,Y,Y,Y,209240.97,419470.292
횡단보도,92352007,용인시,신갈동,412-2철,Y,Y,Y,209267.12,419458.201
횡단보도,92352008,용인시,신갈동,413-8전,N,Y,Y,209240.791,419349.847
횡단보도,92352009,용인시,신갈동,72도,N,Y,N,209372.024,419449.342
횡단보도,92352010,용인시,신갈동,72도,Y,Y,N,209369.294,419360.292
횡단보도,92352011,용인시,신갈동,56학,N,N,N,209507.253,419310.706
횡단보도,92352012,용인시,신갈동,388-683도,Y,Y,Y,209156.296,419712.101
횡단보도,92352013,용인시,신갈동,634도,N,Y,N,209176.913,419714.409
횡단보도,92352014,용인시,신갈동,388-683도,Y,Y,Y,209167.743,419701.64
횡단보도,92352015,용인시,신갈동,388-646답,N,Y,Y,209158.032,419621.11
횡단보도,92352016,용인시,신갈동,388-874답,Y,Y,Y,209157.263,419527.512
횡단보도,92352017,용인시,신갈동,412-112답,Y,Y,Y,209166.131,419489.218
횡단보도,92352018,용인시,신갈동,414-18전,N,Y,Y,209155.249,419448.107
횡단보도,92352019,용인시,신갈동,420-19대,N,Y,Y,209152.953,419380.834
횡단보도,92353001,용인시,구갈동,370도,Y,Y,N,209862.861,419755.149
횡단보도,92353002,용인시,구갈동,370-5도,Y,Y,N,209879.736,419750.167
횡단보도,92353003,용인시,구갈동,370도,Y,Y,N,209875.891,419735.792
횡단보도,92353004,용인시,구갈동,537-2도,Y,Y,N,209851.877,419742.924
횡단보도,92353005,용인시,구갈동,370-5도,N,Y,N,210004.269,419789.698
횡단보도,92353006,용인시,구갈동,370도,N,N,N,209964.238,419637.682
횡단보도,92353007,용인시,구갈동,370도,Y,Y,N,209861.435,419830.165
횡단보도,92353008,용인시,구갈동,83도,N,Y,N,209722.827,419330.71
횡단보도,92353009,용인시,신갈동,83도,N,N,N,209664.849,419302.813
횡단보도,92353010,용인시,신갈동,83도,N,Y,N,209895.218,419436.208
횡단보도,92354001,용인시,구갈동,370-3도,N,Y,N,210084.148,419836.273
횡단보도,92354002,용인시,구갈동,370-5도,N,Y,N,210105.378,419815.63
횡단보도,92354003,용인시,구갈동,370-5도,N,Y,N,210067.763,419809.503
횡단보도,92354004,용인시,구갈동,370-8도,Y,Y,N,210282.836,419837.554
횡단보도,92354005,용인시,구갈동,370-5도,N,Y,N,210260.616,419816.023
횡단보도,92354006,용인시,구갈동,370-8도,Y,Y,N,210282.682,419792.941
횡단보도,92354007,용인시,구갈동,370-8도,Y,Y,Y,210285.559,419679.485
횡단보도,92354009,용인시,구갈동,370도,N,N,N,210029.294,419568.553
횡단보도,92354010,용인시,구갈동,505-3도,N,Y,Y,210048.828,419569.966
횡단보도,92354011,용인시,신갈동,83도,N,Y,N,210025.429,419545.906
횡단보도,92355001,용인시,구갈동,278-9도,N,Y,Y,210531.517,419670.909
횡단보도,92355002,용인시,구갈동,522-2체,Y,Y,Y,210654.647,419614.266
횡단보도,92355003,용인시,구갈동,523구,Y,Y,Y,210664.388,419584.9
횡단보도,92355004,용인시,구갈동,205-11전,N,Y,Y,210828.529,419432.822
횡단보도,92355005,용인시,구갈동,210-7대,N,Y,Y,210854.935,419408.929
횡단보도,92355006,용인시,구갈동,278-2도,N,Y,Y,210526.324,419814.764
횡단보도,92355007,용인시,구갈동,278도,N,Y,Y,210533.704,419805.515
횡단보도,92359001,용인시,상하동,576도,N,Y,Y,212386.961,419455.852
횡단보도,92359002,용인시,상하동,576도,Y,Y,Y,212338.539,419406.533
횡단보도,92359003,용인시,상하동,647도,Y,Y,Y,212328.575,419381.368
횡단보도,92359005,용인시,상하동,576도,Y,Y,Y,212629.825,419575.208
횡단보도,92359006,용인시,상하동,576도,Y,Y,Y,212509.953,419523.851
횡단보도,92359007,용인시,상하동,576도,N,Y,Y,212492.608,419527.993
횡단보도,92360001,용인시,상하동,563-6도,N,Y,Y,212732.261,419766.926
횡단보도,92360002,용인시,중동,563-6도,N,Y,N,212806.533,419635.802
횡단보도,92360003,용인시,상하동,576도,N,Y,Y,212794.388,419616.311
횡단보도,92360004,용인시,상하동,576도,Y,Y,Y,212796.429,419596.61
횡단보도,92360006,용인시,중동,1080도,N,Y,Y,212823.217,419730.168
횡단보도,92360007,용인시,중동,1080도,N,Y,Y,212849.133,419728.747
횡단보도,92360008,용인시,중동,1080도,N,Y,Y,212882.631,419741.537
횡단보도,92360009,용인시,중동,1081대,N,Y,Y,212888.409,419759.327
횡단보도,92360010,용인시,중동,1080도,N,Y,Y,212784.506,419708.251
횡단보도,92361001,용인시,신갈동,441-23도,N,Y,N,209072.105,419225.987
횡단보도,92361002,용인시,영덕동,12-2답,Y,Y,Y,208737.41,418869.28
횡단보도,92361003,용인시,영덕동,44-4도,N,Y,Y,208715.77,418880.195
횡단보도,92362006,용인시,신갈동,83도,N,Y,N,209423.645,419196.097
횡단보도,92362010,용인시,신갈동,83도,N,Y,N,209370.94,419031.603
횡단보도,92362011,용인시,신갈동,83도,N,Y,N,209524.735,419240.044
횡단보도,92362012,용인시,상갈동,298도,N,Y,N,209349.623,418826.155
횡단보도,92362013,용인시,상갈동,166-8도,Y,Y,N,209357.424,418941.754
횡단보도,92362014,용인시,상갈동,126도,Y,Y,N,209364.944,418926.035
횡단보도,92362015,용인시,상갈동,158-80도,N,N,N,209460.668,418976.721
횡단보도,92362016,용인시,신갈동,460-7도,N,Y,N,209148.66,419226.221
횡단보도,92362017,용인시,신갈동,461-8답,Y,Y,Y,209160.853,419215.467
횡단보도,92363001,용인시,상갈동,149-32전,N,Y,N,209702.979,419041.496
횡단보도,92363002,용인시,상갈동,284천,N,Y,N,209687.06,419035.661
횡단보도,92363005,용인시,구갈동,457-1대,N,N,N,209936.286,419271.711
횡단보도,92363006,용인시,상갈동,284-5천,N,N,N,209812.279,419132.064
횡단보도,92363007,용인시,상갈동,산1-6임,N,N,N,209798.475,419108.988
횡단보도,92363008,용인시,상갈동,292구,N,N,N,209705.986,418981.386
횡단보도,92363009,용인시,상갈동,292구,N,Y,N,209715.861,418957.743
횡단보도,92363010,용인시,상갈동,152-1전,N,Y,N,209699.721,418952.212
횡단보도,92363011,용인시,상갈동,85-9도,N,Y,N,209623.882,418887.465
횡단보도,92363012,용인시,상갈동,85-9도,N,Y,Y,209572.24,418838.965
횡단보도,92366001,용인시,구갈동,625도,Y,Y,Y,211200.324,419062.389
횡단보도,92366002,용인시,구갈동,649도,Y,Y,Y,211216.104,419047.836
횡단보도,92366003,용인시,구갈동,649도,N,Y,Y,211228.249,419035.212
횡단보도,92366004,용인시,구갈동,649-1도,Y,Y,Y,211213.639,419021.325
횡단보도,92366005,용인시,구갈동,649-1도,Y,Y,Y,211189.609,419043.017
횡단보도,92367001,용인시,구갈동,653-1도,N,Y,Y,211762.472,418759.736
횡단보도,92368001,용인시,상하동,647도,Y,Y,Y,212219.484,419257.9
횡단보도,92368002,용인시,상하동,647도,Y,Y,Y,212202.781,419224.915
횡단보도,92368003,용인시,구갈동,653-3도,Y,Y,Y,211829.007,418822.506
횡단보도,92368004,용인시,구갈동,653-1도,Y,Y,Y,211853.332,418783.977
횡단보도,92368005,용인시,구갈동,653-4도,N,Y,Y,211868.527,418778.256
횡단보도,92368006,용인시,구갈동,653-1도,Y,Y,Y,211834.887,418773.344
횡단보도,92369001,용인시,상하동,649도,Y,Y,Y,212229.73,419241.227
횡단보도,92369002,용인시,상하동,656대,Y,Y,Y,212271.171,419187.469
횡단보도,92371001,용인시,영덕동,6-3도,Y,N,N,208917.511,418660.641
횡단보도,92371002,용인시,영덕동,6-3도,Y,N,N,208935.677,418663.671
횡단보도,92371003,용인시,하갈동,296-30장,N,Y,N,208842.13,418284.261
횡단보도,92371004,용인시,상갈동,320-6 구,Y,Y,Y,208919.284,418444.297
횡단보도,92371005,용인시,상갈동,199-9 대,N,Y,N,208922.964,418428.328
횡단보도,92372001,용인시,상갈동,106-2도,N,Y,N,209333.277,418688.542
횡단보도,92372002,용인시,상갈동,106-2도,N,Y,Y,209330.787,418670.123
횡단보도,92372003,용인시,상갈동,297-3구,Y,Y,N,209326.213,418623.459
횡단보도,92372004,용인시,상갈동,85-9도,N,Y,Y,209520.231,418708.99
횡단보도,92372005,용인시,상갈동,85-9도,N,Y,Y,209514.147,418664.659
횡단보도,92372006,용인시,상갈동,153-2도,Y,Y,Y,209507.994,418601.782
횡단보도,92372007,용인시,상갈동,153-2도,Y,Y,Y,209495.825,418585.607
횡단보도,92372008,용인시,상갈동,153-2도,Y,Y,N,209365.112,418591.261
횡단보도,92372009,용인시,상갈동,126도,Y,Y,N,209348.457,418624.488
횡단보도,92372010,용인시,상갈동,41-4도,Y,N,N,209331.384,418310.227
횡단보도,92372011,용인시,상갈동,476-13도,N,N,N,209352.289,418290.528
횡단보도,92372012,용인시,상갈동,492도,Y,Y,Y,209516.809,418582.247
횡단보도,92372013,용인시,상갈동,467-11도,Y,Y,Y,209504.917,418569.359
횡단보도,92372014,용인시,상갈동,491도,N,Y,N,209513.819,418208.282
횡단보도,92372015,용인시,상갈동,491도,Y,Y,N,209529.723,418208.7
횡단보도,92372016,용인시,상갈동,491도,N,Y,Y,209365.522,418206.027
횡단보도,92372017,용인시,상갈동,476-12도,N,Y,Y,209381.681,418290.036
횡단보도,92373001,용인시,상갈동,492도,Y,Y,Y,209637.987,418496.392
횡단보도,92373002,용인시,상갈동,490도,N,Y,N,209735.196,418263.355
횡단보도,92373003,용인시,상갈동,490도,N,Y,N,209761.243,418251.749
횡단보도,92373004,용인시,상갈동,490도,Y,Y,Y,209669.319,418256.978
횡단보도,92373005,용인시,상갈동,492도,Y,Y,Y,209654.946,418266.534
횡단보도,92373006,용인시,상갈동,492도,Y,Y,Y,209639.298,418257.237
횡단보도,92373007,용인시,상갈동,492도,Y,Y,Y,209654.64,418248.118
횡단보도,92373008,용인시,상갈동,459-5도,Y,Y,Y,209790.249,418526.101
횡단보도,92373009,용인시,상갈동,456-6도,N,N,N,209791.813,418580.926
횡단보도,92373010,용인시,상갈동,456-6도,N,N,N,209782.332,418570.661
횡단보도,92373011,용인시,상갈동,459-5도,Y,Y,Y,209776.079,418517.664
횡단보도,92373012,용인시,상갈동,459-5도,N,Y,Y,209784.198,418510.459
횡단보도,92373013,용인시,상갈동,459-5도,Y,Y,N,209654.206,418490.761
횡단보도,92378001,용인시,상하동,362-4전,Y,Y,Y,212067.877,418650.603
횡단보도,92381001,용인시,상갈동,280-11전,Y,Y,Y,208808.664,418155.179
횡단보도,92381002,용인시,상갈동,280-11전,Y,Y,Y,208795.909,418148.583
횡단보도,92381003,용인시,상갈동,280-5전,N,Y,Y,208783.999,418144.448
횡단보도,92381004,용인시,하갈동,279-33도,N,Y,N,208690.354,417922.026
횡단보도,92381005,용인시,상갈동,280-6도,Y,Y,Y,208689.855,417897.502
횡단보도,92382001,용인시,상갈동,237-5도,Y,Y,N,209248.417,418055.213
횡단보도,92382002,용인시,보라동,331-5도,Y,Y,N,209256.53,417807.64
횡단보도,92382003,용인시,상갈동,258-6도,N,Y,N,209278.126,417820.748
횡단보도,92382004,용인시,보라동,326-2도,Y,Y,N,209274.051,417798.857
횡단보도,92382005,용인시,상갈동,492도,Y,Y,Y,209265.225,418041.545
횡단보도,92382006,용인시,상갈동,480대,N,Y,Y,209358.461,418145.721
