,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,위도,경도,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,파워타입,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
306,용인 성동마을LG빌리지6차아파트4 충전소,EP220285,11,02,경기도 용인시 수지구 성복2로 158,4주차장(606동) B1f C3기둥옆,24시간 이용가능,37.318873560,127.06933774,EP,이카플러그,이카플러그,1833-4577,2,20221009225223,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
307,용인 성동마을LG빌리지6차아파트3 충전소,EP220286,01,02,경기도 용인시 수지구 성복2로 158,3주차장(605동) B1f C3기둥,24시간 이용가능,37.318288073,127.06902131,EP,이카플러그,이카플러그,1833-4577,2,20221011142407,20221008071027,20221008091015,20221008195927,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
308,용인 성동마을LG빌리지6차아파트3 충전소,EP220286,02,02,경기도 용인시 수지구 성복2로 158,3주차장(605동) B1f C3기둥,24시간 이용가능,37.318288073,127.06902131,EP,이카플러그,이카플러그,1833-4577,2,20221010193451,20221005041045,20221005051000,20221010173636,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
309,용인 성동마을LG빌리지6차아파트3 충전소,EP220286,11,02,경기도 용인시 수지구 성복2로 158,3주차장(605동) B1f C3기둥,24시간 이용가능,37.318288073,127.06902131,EP,이카플러그,이카플러그,1833-4577,2,20221009225512,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
310,용인 성동마을LG빌리지6차아파트5 충전소,EP220287,01,02,경기도 용인시 수지구 성복2로 158,5주차장(607동) B2f C05기둥옆,24시간 이용가능,37.318512339,127.07070249,EP,이카플러그,이카플러그,1833-4577,2,20221009223013,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
311,용인 성동마을LG빌리지6차아파트5 충전소,EP220287,02,02,경기도 용인시 수지구 성복2로 158,5주차장(607동) B2f C05기둥옆,24시간 이용가능,37.318512339,127.07070249,EP,이카플러그,이카플러그,1833-4577,2,20221009223013,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
312,용인 성동마을LG빌리지6차아파트5 충전소,EP220287,11,02,경기도 용인시 수지구 성복2로 158,5주차장(607동) B2f C05기둥옆,24시간 이용가능,37.318512339,127.07070249,EP,이카플러그,이카플러그,1833-4577,2,20221009223013,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
313,용인 성동마을LG빌리지6차아파트6 충전소,EP220288,01,02,경기도 용인시 수지구 성복2로 158,6주차장(609동) B2f B9기둥,24시간 이용가능,37.319386656,127.07017306,EP,이카플러그,이카플러그,1833-4577,2,20221010213431,20221008091001,20221008111059,20221010203530,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
314,용인 성동마을LG빌리지6차아파트6 충전소,EP220288,11,02,경기도 용인시 수지구 성복2로 158,6주차장(609동) B2f B9기둥,24시간 이용가능,37.319386656,127.07017306,EP,이카플러그,이카플러그,1833-4577,2,20221009224704,20220912080919,20220912090938,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
315,용인 성동마을LG빌리지6차아파트7 충전소,EP220289,01,02,경기도 용인시 수지구 성복2로 158,7주차장(610동) B2f기설에버온옆,24시간 이용가능,37.319423111,127.06947362,EP,이카플러그,이카플러그,1833-4577,2,20221009225523,20221007061049,20221007091056,20221009141354,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
316,용인 성동마을LG빌리지6차아파트7 충전소,EP220289,11,02,경기도 용인시 수지구 성복2로 158,7주차장(610동) B2f기설에버온옆,24시간 이용가능,37.319423111,127.06947362,EP,이카플러그,이카플러그,1833-4577,2,20221009224944,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
317,용인 성동마을LG빌리지6차아파트8 충전소,EP220290,01,02,경기도 용인시 수지구 성복2로 158,8주차장(611동) B1f C3기둥옆,24시간 이용가능,37.320089802,127.06959834,EP,이카플러그,이카플러그,1833-4577,2,20221009223908,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
318,용인 성동마을LG빌리지6차아파트8 충전소,EP220290,11,02,경기도 용인시 수지구 성복2로 158,8주차장(611동) B1f C3기둥옆,24시간 이용가능,37.320089802,127.06959834,EP,이카플러그,이카플러그,1833-4577,2,20221011013955,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
319,용인 성동마을LG빌리지6차아파트9 충전소,EP220291,01,02,경기도 용인시 수지구 성복2로 158,9주차장(612동) B2f,24시간 이용가능,37.320017252,127.07038801,EP,이카플러그,이카플러그,1833-4577,5,20221010023357,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
320,용인 성동마을LG빌리지6차아파트9 충전소,EP220291,11,02,경기도 용인시 수지구 성복2로 158,9주차장(612동) B2f,24시간 이용가능,37.320017252,127.07038801,EP,이카플러그,이카플러그,1833-4577,5,20221011023439,,,,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
321,용인 성동마을LG빌리지6차아파트10 충전소,EP220292,01,02,경기도 용인시 수지구 성복2로 158,10주차장(614동) B2f 기설에버온옆,24시간 이용가능,37.320711448,127.06971173,EP,이카플러그,이카플러그,1833-4577,2,20221009225338,20221008011051,20221008041011,20221008015451,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
322,용인 성동마을LG빌리지6차아파트10 충전소,EP220292,11,02,경기도 용인시 수지구 성복2로 158,10주차장(614동) B2f 기설에버온옆,24시간 이용가능,37.320711448,127.06971173,EP,이카플러그,이카플러그,1833-4577,2,20221011080043,20221010081000,20221010081001,20221010231945,,7,단독,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
323,용인 백현마을동일하이빌아파트1,EP220317,01,02,경기도 용인시 기흥구 동백중앙로 312,A주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,9,,,,,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
324,용인 백현마을동일하이빌아파트1,EP220317,11,02,경기도 용인시 기흥구 동백중앙로 312,A주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,9,,,,,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
325,용인 백현마을동일하이빌아파트2,EP220318,01,02,경기도 용인시 기흥구 동백중앙로 312,B주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,2,20221010054138,20221004101017,20221005061017,20221009230633,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
326,용인 백현마을동일하이빌아파트2,EP220318,11,02,경기도 용인시 기흥구 동백중앙로 312,B주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,9,,,,,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
327,용인 백현마을동일하이빌아파트3,EP220319,01,02,경기도 용인시 기흥구 동백중앙로 312,C주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,2,20221009224822,20221008101025,20221009051053,20221008225325,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
328,용인 백현마을동일하이빌아파트3,EP220319,11,02,경기도 용인시 기흥구 동백중앙로 312,C주차장,24시간 이용가능,37.279569879,127.15822144,EP,이카플러그,이카플러그,1833-4577,9,,,,,,7,동시,41,41460,H0,H001,Y,,N,거주자외 출입제한,N,
329,동백 동원로얄듀크(P2주차장),EV000010,01,02,"경기도 용인시 기흥구 동백죽전대로 455-17 (동백동, 동원마을 동원로얄듀크)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.28001535692,127.1486961133,EV,에버온,에버온,1661-7766,2,20221011070915,20221010121256,20221011062902,20221010121256,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
330,동백 동원로얄듀크(P2주차장),EV000010,02,02,"경기도 용인시 기흥구 동백죽전대로 455-17 (동백동, 동원마을 동원로얄듀크)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.28001535692,127.1486961133,EV,에버온,에버온,1661-7766,2,20221007090025,20221006232328,20221007011056,20221006232328,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
331,동백 동원로얄듀크(P2주차장),EV000010,03,02,"경기도 용인시 기흥구 동백죽전대로 455-17 (동백동, 동원마을 동원로얄듀크)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.28001535692,127.1486961133,EV,에버온,에버온,1661-7766,2,20221007080725,20221006232026,20221007042651,20221006232026,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
332,동백 동원로얄듀크(P1주차장),EV000011,01,02,"경기도 용인시 기흥구 동백죽전대로 455-17 (동백동, 동원마을 동원로얄듀크)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.27912749548,127.1489649864,EV,에버온,에버온,1661-7766,1,20221009114358,20220902000346,20220902020546,20220902000346,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
333,동백 동원로얄듀크(P1주차장),EV000011,02,02,"경기도 용인시 기흥구 동백죽전대로 455-17 (동백동, 동원마을 동원로얄듀크)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.27912749548,127.1489649864,EV,에버온,에버온,1661-7766,1,20221009114358,20220824001240,20220824102212,20220824001240,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
334,용인 성원상떼빌(1-2주차장),EV000024,01,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31416990587,127.0927388044,EV,에버온,에버온,1661-7766,2,20221011062517,20221010234832,20221011062449,20221010234832,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
335,용인 성원상떼빌(1-2주차장),EV000024,02,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31416990587,127.0927388044,EV,에버온,에버온,1661-7766,3,20221011124813,20221010210155,20221011050600,20221011124755,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
336,용인 성원상떼빌(1-2주차장),EV000024,03,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31416990587,127.0927388044,EV,에버온,에버온,1661-7766,2,20221010072313,20221010021841,20221010072243,20221010021841,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
337,용인 성원상떼빌(1-3주차장),EV000029,01,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31391122254,127.0922731445,EV,에버온,에버온,1661-7766,2,20221011094413,20221010211157,20221011080433,20221010211157,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
338,용인 성원상떼빌(1-3주차장),EV000029,02,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31391122254,127.0922731445,EV,에버온,에버온,1661-7766,2,20221011090049,20221011013048,20221011052041,20221011013048,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
339,용인 성원상떼빌(1-3주차장),EV000029,03,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31391122254,127.0922731445,EV,에버온,에버온,1661-7766,2,20221011065610,20221010195509,20221010233513,20221010195509,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
340,용인 성원상떼빌(1-6주차장),EV000030,01,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31349646956,127.0926279878,EV,에버온,에버온,1661-7766,2,20221011035110,20221010171803,20221011033117,20221010171803,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
341,용인 성원상떼빌(1-6주차장),EV000030,02,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31349646956,127.0926279878,EV,에버온,에버온,1661-7766,2,20221011030711,20221010194253,20221011024644,20221010194253,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
342,용인 성원상떼빌(1-6주차장),EV000030,03,02,"경기도 용인시 수지구 진산로 24 (상현동, 성원상떼빌아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.31349646956,127.0926279878,EV,에버온,에버온,1661-7766,2,20221011045611,20221010194215,20221011043406,20221010194215,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
343,용인 행림마을진로아파트,EV000037,01,02,"경기도 용인시 수지구 고기로 11 (동천동, 행림마을진로아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3425451551,127.0999923309,EV,에버온,에버온,1661-7766,2,20221011065908,20221010172846,20221010201858,20221010172846,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
344,용인 행림마을진로아파트,EV000037,02,02,"경기도 용인시 수지구 고기로 11 (동천동, 행림마을진로아파트)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3425451551,127.0999923309,EV,에버온,에버온,1661-7766,2,20221010090208,20221009203239,20221010040143,20221009203239,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자외 출입제한,N,,N,
345,용인 성현마을광명샤인빌,EV000063,01,02,"경기도 용인시 수지구 디지털벨리로 5 (죽전동, 성현마을광명샤인빌)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3280361689,127.1318592304,EV,에버온,에버온,1661-7766,2,20221010210122,20221010174905,20221010210007,20221010174905,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
346,용인 성현마을광명샤인빌,EV000063,02,02,"경기도 용인시 수지구 디지털벨리로 5 (죽전동, 성현마을광명샤인빌)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3280361689,127.1318592304,EV,에버온,에버온,1661-7766,2,20221011090048,20221010175641,20221010212455,20221010175641,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
347,용인 신봉동부센트레빌1단지,EV000064,01,02,"경기도 용인시 수지구 신봉1로172번길 8 (신봉동, 신봉마을 용인신봉 센트레빌 1단지)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3287847388,127.0696492394,EV,에버온,에버온,1661-7766,4,20221010130314,20221010124252,20221010124307,20221010124252,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
348,용인 신봉동부센트레빌1단지,EV000064,02,02,"경기도 용인시 수지구 신봉1로172번길 8 (신봉동, 신봉마을 용인신봉 센트레빌 1단지)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3287847388,127.0696492394,EV,에버온,에버온,1661-7766,2,20221011093817,20221010185308,20221011071752,20221010185307,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
349,용인 신봉동부센트레빌1단지,EV000064,03,02,"경기도 용인시 수지구 신봉1로172번길 8 (신봉동, 신봉마을 용인신봉 센트레빌 1단지)",null,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",37.3287847388,127.0696492394,EV,에버온,에버온,1661-7766,2,20221004230916,20221004220317,20221004230839,20221004220317,,,,41,41460,H0,H001,Y,입주민만 사용가능 거주자 외 출입제한,N,,N,
