노선번호,노선명,노선별정류장순번,정류장번호,정류장명,위도,경도,데이터기준일
250052402,남산5(남산503),6,250002081,시외버스터미널,37.864110,127.719760,2021-09-09
250052402,남산5(남산503),7,250002253,배나무골,37.859830,127.717000,2021-09-09
250052402,남산5(남산503),8,250001522,가압펌프장,37.855100,127.714540,2021-09-09
250052402,남산5(남산503),9,250001782,88공원,37.852410,127.715020,2021-09-09
250052402,남산5(남산503),10,250001340,칠전동,37.842460,127.714130,2021-09-09
250052402,남산5(남산503),11,250001338,칠전동고개,37.836250,127.713670,2021-09-09
250052402,남산5(남산503),12,250026803,팔미1리,37.829820,127.710260,2021-09-09
250052402,남산5(남산503),13,250001298,팔미쉼터,37.821620,127.703830,2021-09-09
250052402,남산5(남산503),14,250026804,의암리입구,37.827300,127.681940,2021-09-09
250052402,남산5(남산503),15,250001899,의암교차로,37.827210,127.669600,2021-09-09
250052402,남산5(남산503),16,250002105,삼악산주차장입구,37.825920,127.666260,2021-09-09
250052402,남산5(남산503),17,250001530,삼악산,37.824980,127.660410,2021-09-09
250052402,남산5(남산503),18,250026965,강촌노래비,37.813720,127.634060,2021-09-09
250052402,남산5(남산503),19,250026560,백양리역,37.831180,127.588760,2021-09-09
250052402,남산5(남산503),20,250026851,서천리주명교,37.843300,127.552800,2021-09-09
250052402,남산5(남산503),21,250000993,서천리입구,37.840810,127.551830,2021-09-09
250052402,남산5(남산503),22,250002157,서천1리,37.838580,127.552570,2021-09-09
250052402,남산5(남산503),23,250026693,서천분교,37.835930,127.555400,2021-09-09
250052402,남산5(남산503),24,250026563,굴봉산역,37.832510,127.557330,2021-09-09
250052402,남산5(남산503),25,250002246,백양리,37.827780,127.559950,2021-09-09
250052402,남산5(남산503),26,250002248,백양1리,37.824020,127.562620,2021-09-09
250052402,남산5(남산503),27,250026612,백양1리,37.818910,127.565030,2021-09-09
250052402,남산5(남산503),28,250001131,백양2리,37.816190,127.569580,2021-09-09
250052402,남산5(남산503),29,250001130,백양2리,37.814000,127.572990,2021-09-09
250052402,남산5(남산503),30,250026729,백양리종점,37.810320,127.573260,2021-09-09
250052402,남산5(남산503),31,250026982,백양2리3반,37.802100,127.575700,2021-09-09
250052402,남산5(남산503),32,250026984,백양2리종점,37.794830,127.582310,2021-09-09
250052402,남산5(남산503),33,250026985,백양2리종점,37.794850,127.582450,2021-09-09
250052402,남산5(남산503),34,250026983,백양2리3반,37.802330,127.575850,2021-09-09
250052402,남산5(남산503),35,250002243,백양리종점,37.810280,127.573330,2021-09-09
250052402,남산5(남산503),36,250001129,백양2리,37.814090,127.573080,2021-09-09
250052402,남산5(남산503),37,250001132,백양2리,37.816500,127.569510,2021-09-09
250052402,남산5(남산503),38,250002249,백양1리,37.824100,127.562720,2021-09-09
250052402,남산5(남산503),39,250002247,백양리,37.827790,127.560180,2021-09-09
250052402,남산5(남산503),40,250026562,굴봉산역,37.832700,127.557400,2021-09-09
250052402,남산5(남산503),41,250026694,서천분교,37.836190,127.555230,2021-09-09
250052402,남산5(남산503),42,250002158,서천1리,37.838620,127.552710,2021-09-09
250052402,남산5(남산503),43,250002155,서천리,37.840820,127.552020,2021-09-09
250052402,남산5(남산503),44,250026561,백양리역,37.831100,127.588320,2021-09-09
250052402,남산5(남산503),45,250001731,강촌유원지,37.813610,127.633610,2021-09-09
250052402,남산5(남산503),46,250001529,삼악산,37.824860,127.660780,2021-09-09
250052402,남산5(남산503),47,250001565,덕두원3리,37.827220,127.670060,2021-09-09
250052402,남산5(남산503),48,250026805,의암리입구,37.827860,127.681100,2021-09-09
250052402,남산5(남산503),49,250001302,팔미1리,37.821610,127.704360,2021-09-09
250052402,남산5(남산503),50,250026821,팔미1리,37.829360,127.710400,2021-09-09
250052402,남산5(남산503),51,250001339,칠전동고개,37.836570,127.714040,2021-09-09
250052402,남산5(남산503),52,250001341,칠전동사거리,37.841420,127.714480,2021-09-09
250052402,남산5(남산503),53,250001521,가압펌프장,37.853800,127.715120,2021-09-09
250052402,남산5(남산503),54,250002252,배나무골,37.859950,127.717450,2021-09-09
250052402,남산5(남산503),55,250002080,시외버스터미널,37.863680,127.719890,2021-09-09
250052402,남산5(남산503),56,250001983,온의사거리,37.865780,127.721340,2021-09-09
250052402,남산5(남산503),57,250001855,KBS방송국,37.867650,127.722720,2021-09-09
250052402,남산5(남산503),58,250002028,모아엘가A,37.872050,127.723620,2021-09-09
250052402,남산5(남산503),59,250001348,춘천초등학교,37.876080,127.720960,2021-09-09
250052402,남산5(남산503),60,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250052403,남산5(남산504),1,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250052403,남산5(남산504),2,250001349,춘천시보건소,37.876210,127.720840,2021-09-09
250052403,남산5(남산504),3,250002027,모아엘가A,37.872120,127.723060,2021-09-09
250052403,남산5(남산504),4,250001266,디아펠리즈,37.870700,127.724690,2021-09-09
250052403,남산5(남산504),5,250001854,KBS방송국,37.868240,127.722800,2021-09-09
250052403,남산5(남산504),6,250002081,시외버스터미널,37.864110,127.719760,2021-09-09
250052403,남산5(남산504),7,250002253,배나무골,37.859830,127.717000,2021-09-09
250052403,남산5(남산504),8,250001522,가압펌프장,37.855100,127.714540,2021-09-09
250052403,남산5(남산504),9,250001782,88공원,37.852410,127.715020,2021-09-09
250052403,남산5(남산504),10,250001340,칠전동,37.842460,127.714130,2021-09-09
250052403,남산5(남산504),11,250001338,칠전동고개,37.836250,127.713670,2021-09-09
250052403,남산5(남산504),12,250026803,팔미1리,37.829820,127.710260,2021-09-09
250052403,남산5(남산504),13,250001298,팔미쉼터,37.821620,127.703830,2021-09-09
250052403,남산5(남산504),14,250026804,의암리입구,37.827300,127.681940,2021-09-09
250052403,남산5(남산504),15,250001899,의암교차로,37.827210,127.669600,2021-09-09
250052403,남산5(남산504),16,250002105,삼악산주차장입구,37.825920,127.666260,2021-09-09
250052403,남산5(남산504),17,250001530,삼악산,37.824980,127.660410,2021-09-09
250052403,남산5(남산504),18,250026965,강촌노래비,37.813720,127.634060,2021-09-09
250052403,남산5(남산504),19,250026560,백양리역,37.831180,127.588760,2021-09-09
250052403,남산5(남산504),20,250026851,서천리주명교,37.843300,127.552800,2021-09-09
250052403,남산5(남산504),21,250000993,서천리입구,37.840810,127.551830,2021-09-09
250052403,남산5(남산504),22,250002157,서천1리,37.838580,127.552570,2021-09-09
250052403,남산5(남산504),23,250026693,서천분교,37.835930,127.555400,2021-09-09
250052403,남산5(남산504),24,250026563,굴봉산역,37.832510,127.557330,2021-09-09
250052403,남산5(남산504),25,250002246,백양리,37.827780,127.559950,2021-09-09
250052403,남산5(남산504),26,250002248,백양1리,37.824020,127.562620,2021-09-09
250052403,남산5(남산504),27,250026612,백양1리,37.818910,127.565030,2021-09-09
250052403,남산5(남산504),28,250001131,백양2리,37.816190,127.569580,2021-09-09
250052403,남산5(남산504),29,250001130,백양2리,37.814000,127.572990,2021-09-09
250052403,남산5(남산504),30,250026729,백양리종점,37.810320,127.573260,2021-09-09
250052403,남산5(남산504),31,250026982,백양2리3반,37.802100,127.575700,2021-09-09
250052403,남산5(남산504),32,250026984,백양2리종점,37.794830,127.582310,2021-09-09
250052403,남산5(남산504),33,250026985,백양2리종점,37.794850,127.582450,2021-09-09
250052403,남산5(남산504),34,250026983,백양2리3반,37.802330,127.575850,2021-09-09
250052403,남산5(남산504),35,250002243,백양리종점,37.810280,127.573330,2021-09-09
250052403,남산5(남산504),36,250001129,백양2리,37.814090,127.573080,2021-09-09
250052403,남산5(남산504),37,250001132,백양2리,37.816500,127.569510,2021-09-09
250052403,남산5(남산504),38,250002249,백양1리,37.824100,127.562720,2021-09-09
250052403,남산5(남산504),39,250002247,백양리,37.827790,127.560180,2021-09-09
250052403,남산5(남산504),40,250026562,굴봉산역,37.832700,127.557400,2021-09-09
250052403,남산5(남산504),41,250026694,서천분교,37.836190,127.555230,2021-09-09
250052403,남산5(남산504),42,250002158,서천1리,37.838620,127.552710,2021-09-09
250052403,남산5(남산504),43,250002155,서천리,37.840820,127.552020,2021-09-09
250052403,남산5(남산504),44,250026561,백양리역,37.831100,127.588320,2021-09-09
250052403,남산5(남산504),45,250001732,강촌유원지,37.813540,127.633510,2021-09-09
250052403,남산5(남산504),46,250001657,구곡폭포입구,37.809910,127.636260,2021-09-09
250052403,남산5(남산504),47,250001094,강촌1리삼거리,37.808960,127.635950,2021-09-09
250052403,남산5(남산504),48,250001735,강촌리,37.806600,127.631650,2021-09-09
250052403,남산5(남산504),49,250026567,강촌역,37.806270,127.633700,2021-09-09
250052500,동면1(동면101),1,250001212,후평동종점,37.893770,127.748850,2021-09-09
250052500,동면1(동면101),2,250026831,장학LH1단지,37.896360,127.752550,2021-09-09
250052500,동면1(동면101),3,250001553,노루목저수지,37.893650,127.758400,2021-09-09
250052500,동면1(동면101),4,250026792,장학1리마을회관,37.896810,127.763500,2021-09-09
250052500,동면1(동면101),5,250001880,장학1리,37.898420,127.768160,2021-09-09
250052500,동면1(동면101),6,250002111,소양정수장,37.902250,127.777330,2021-09-09
250052500,동면1(동면101),7,250001549,동면치안센터,37.904030,127.780370,2021-09-09
250052500,동면1(동면101),8,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052500,동면1(동면101),9,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052500,동면1(동면101),10,250001201,감정리,37.903760,127.786780,2021-09-09
250052500,동면1(동면101),11,250027075,감정2리,37.902390,127.792090,2021-09-09
250052500,동면1(동면101),12,250027073,감정2리마을회관,37.901350,127.791330,2021-09-09
250052500,동면1(동면101),13,250027072,합동교,37.899900,127.788220,2021-09-09
250052500,동면1(동면101),14,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052500,동면1(동면101),15,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052500,동면1(동면101),16,250027117,합동교,37.899950,127.788300,2021-09-09
250052500,동면1(동면101),17,250001760,감정2리마을회관,37.901260,127.791390,2021-09-09
250052500,동면1(동면101),18,250001762,감정2리,37.902300,127.792530,2021-09-09
250052500,동면1(동면101),19,250027016,한솔마을,37.901830,127.802110,2021-09-09
250052500,동면1(동면101),20,250001761,감정2리3반,37.901670,127.806450,2021-09-09
250052500,동면1(동면101),21,250027015,한솔마을,37.901900,127.802100,2021-09-09
250052500,동면1(동면101),22,250001763,감정2리,37.902420,127.792540,2021-09-09
250052500,동면1(동면101),23,250026848,감정리,37.903900,127.786690,2021-09-09
250052500,동면1(동면101),24,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052500,동면1(동면101),25,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052500,동면1(동면101),26,250001550,동면치안센터,37.904140,127.780380,2021-09-09
250052500,동면1(동면101),27,250002112,소양정수장,37.902380,127.777250,2021-09-09
250052500,동면1(동면101),28,250001881,장학1리,37.898500,127.767940,2021-09-09
250052500,동면1(동면101),29,250026793,장학1리마을회관,37.896960,127.763500,2021-09-09
250052500,동면1(동면101),30,250001554,노루묵저수지,37.893730,127.758230,2021-09-09
250052500,동면1(동면101),31,250026830,장학부영A,37.896400,127.752700,2021-09-09
250052500,동면1(동면101),32,250001211,후평동종점,37.893240,127.748670,2021-09-09
250052501,동면1(동면102),1,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250052501,동면1(동면102),2,250001498,명동입구,37.879120,127.726270,2021-09-09
250052501,동면1(동면102),3,250001544,동부시장,37.876320,127.733450,2021-09-09
250052501,동면1(동면102),4,250002228,봉의중학교,37.879150,127.741590,2021-09-09
250052501,동면1(동면102),5,250001294,포스코후문,37.881570,127.746960,2021-09-09
250052501,동면1(동면102),6,250001278,후평환승센터,37.883540,127.748920,2021-09-09
250052501,동면1(동면102),7,250001506,동광오거리,37.884700,127.749470,2021-09-09
250052501,동면1(동면102),8,250001874,정부합동청사,37.888440,127.749660,2021-09-09
250052501,동면1(동면102),9,250001378,기계공고,37.891460,127.749190,2021-09-09
250052501,동면1(동면102),10,250001212,후평동종점,37.893770,127.748850,2021-09-09
250052501,동면1(동면102),11,250026831,장학LH1단지,37.896360,127.752550,2021-09-09
250052501,동면1(동면102),12,250001553,노루목저수지,37.893650,127.758400,2021-09-09
250052501,동면1(동면102),13,250026792,장학1리마을회관,37.896810,127.763500,2021-09-09
250052501,동면1(동면102),14,250001880,장학1리,37.898420,127.768160,2021-09-09
250052501,동면1(동면102),15,250002111,소양정수장,37.902250,127.777330,2021-09-09
250052501,동면1(동면102),16,250001549,동면치안센터,37.904030,127.780370,2021-09-09
250052501,동면1(동면102),17,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052501,동면1(동면102),18,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052501,동면1(동면102),19,250001201,감정리,37.903760,127.786780,2021-09-09
250052501,동면1(동면102),20,250027075,감정2리,37.902390,127.792090,2021-09-09
250052501,동면1(동면102),21,250027073,감정2리마을회관,37.901350,127.791330,2021-09-09
250052501,동면1(동면102),22,250027072,합동교,37.899900,127.788220,2021-09-09
250052501,동면1(동면102),23,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052501,동면1(동면102),24,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052501,동면1(동면102),25,250027117,합동교,37.899950,127.788300,2021-09-09
250052501,동면1(동면102),26,250001760,감정2리마을회관,37.901260,127.791390,2021-09-09
250052501,동면1(동면102),27,250001762,감정2리,37.902300,127.792530,2021-09-09
250052501,동면1(동면102),28,250027016,한솔마을,37.901830,127.802110,2021-09-09
250052501,동면1(동면102),29,250001761,감정2리3반,37.901670,127.806450,2021-09-09
250052501,동면1(동면102),30,250027015,한솔마을,37.901900,127.802100,2021-09-09
250052501,동면1(동면102),31,250001763,감정2리,37.902420,127.792540,2021-09-09
250052501,동면1(동면102),32,250026848,감정리,37.903900,127.786690,2021-09-09
250052501,동면1(동면102),33,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052501,동면1(동면102),34,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052501,동면1(동면102),35,250001550,동면치안센터,37.904140,127.780380,2021-09-09
250052501,동면1(동면102),36,250002112,소양정수장,37.902380,127.777250,2021-09-09
250052501,동면1(동면102),37,250001881,장학1리,37.898500,127.767940,2021-09-09
250052501,동면1(동면102),38,250026793,장학1리마을회관,37.896960,127.763500,2021-09-09
250052501,동면1(동면102),39,250001554,노루묵저수지,37.893730,127.758230,2021-09-09
250052501,동면1(동면102),40,250001754,강동농협장학지점,37.891770,127.753170,2021-09-09
250052501,동면1(동면102),41,250001562,동광주유소,37.889880,127.751710,2021-09-09
250052501,동면1(동면102),42,250026602,동광길입구,37.888580,127.751050,2021-09-09
250052501,동면1(동면102),43,250001505,동광오거리,37.885260,127.749470,2021-09-09
250052501,동면1(동면102),44,250001277,후평환승센터,37.883500,127.748630,2021-09-09
250052501,동면1(동면102),45,250001293,포스코후문,37.881700,127.746750,2021-09-09
250052501,동면1(동면102),46,250002227,봉의중학교,37.879320,127.741490,2021-09-09
250052501,동면1(동면102),47,250001545,동부시장,37.876590,127.734280,2021-09-09
250052501,동면1(동면102),48,250002029,명동입구,37.879710,127.726680,2021-09-09
250052501,동면1(동면102),49,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250052502,동면1-1(동면103),1,250001212,후평동종점,37.893770,127.748850,2021-09-09
250052502,동면1-1(동면103),2,250026831,장학LH1단지,37.896360,127.752550,2021-09-09
250052502,동면1-1(동면103),3,250001553,노루목저수지,37.893650,127.758400,2021-09-09
250052502,동면1-1(동면103),4,250026792,장학1리마을회관,37.896810,127.763500,2021-09-09
250052502,동면1-1(동면103),5,250001880,장학1리,37.898420,127.768160,2021-09-09
250052502,동면1-1(동면103),6,250002111,소양정수장,37.902250,127.777330,2021-09-09
250052502,동면1-1(동면103),7,250001549,동면치안센터,37.904030,127.780370,2021-09-09
250052502,동면1-1(동면103),8,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052502,동면1-1(동면103),9,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052502,동면1-1(동면103),10,250026977,감정교아랫길,37.902820,127.783870,2021-09-09
250052502,동면1-1(동면103),11,250027072,합동교,37.899900,127.788220,2021-09-09
250052502,동면1-1(동면103),12,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052502,동면1-1(동면103),13,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052502,동면1-1(동면103),14,250027117,합동교,37.899950,127.788300,2021-09-09
250052502,동면1-1(동면103),15,250001760,감정2리마을회관,37.901260,127.791390,2021-09-09
250052502,동면1-1(동면103),16,250001762,감정2리,37.902300,127.792530,2021-09-09
250052502,동면1-1(동면103),17,250026593,느랏재터널입구,37.894370,127.820600,2021-09-09
250052502,동면1-1(동면103),18,250001091,상걸교,37.866170,127.839990,2021-09-09
250052502,동면1-1(동면103),19,250002183,상걸1리,37.866140,127.844090,2021-09-09
250052502,동면1-1(동면103),20,250001089,(구)상걸초,37.863780,127.848170,2021-09-09
250052502,동면1-1(동면103),21,250002181,상걸리보건진료소,37.862110,127.849800,2021-09-09
250052502,동면1-1(동면103),22,250001688,곡골,37.859010,127.853100,2021-09-09
250052502,동면1-1(동면103),23,250026627,상걸2리,37.855470,127.855250,2021-09-09
250052502,동면1-1(동면103),24,250002180,상걸리종점,37.850820,127.862380,2021-09-09
250052502,동면1-1(동면103),25,250026526,상걸리종점,37.850940,127.862380,2021-09-09
250052502,동면1-1(동면103),26,250026628,상걸2리,37.854770,127.856100,2021-09-09
250052502,동면1-1(동면103),27,250001687,곡골,37.859010,127.853330,2021-09-09
250052502,동면1-1(동면103),28,250002182,상걸리보건진료소,37.862080,127.850150,2021-09-09
250052502,동면1-1(동면103),29,250001090,(구)상걸초,37.863910,127.848250,2021-09-09
250052502,동면1-1(동면103),30,250002184,상걸1리,37.866290,127.843920,2021-09-09
250052502,동면1-1(동면103),31,250001092,상걸교,37.866350,127.840230,2021-09-09
250052502,동면1-1(동면103),32,250026594,느랏재터널입구,37.885670,127.818860,2021-09-09
250052502,동면1-1(동면103),33,250001763,감정2리,37.902420,127.792540,2021-09-09
250052502,동면1-1(동면103),34,250027073,감정2리마을회관,37.901350,127.791330,2021-09-09
250052502,동면1-1(동면103),35,250027072,합동교,37.899900,127.788220,2021-09-09
250052502,동면1-1(동면103),36,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052502,동면1-1(동면103),37,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052502,동면1-1(동면103),38,250027117,합동교,37.899950,127.788300,2021-09-09
250052502,동면1-1(동면103),39,250026978,감정교아랫길,37.902890,127.783960,2021-09-09
250052502,동면1-1(동면103),40,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052502,동면1-1(동면103),41,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052502,동면1-1(동면103),42,250001550,동면치안센터,37.904140,127.780380,2021-09-09
250052502,동면1-1(동면103),43,250002112,소양정수장,37.902380,127.777250,2021-09-09
250052502,동면1-1(동면103),44,250001881,장학1리,37.898500,127.767940,2021-09-09
250052502,동면1-1(동면103),45,250026793,장학1리마을회관,37.896960,127.763500,2021-09-09
250052502,동면1-1(동면103),46,250001554,노루묵저수지,37.893730,127.758230,2021-09-09
250052502,동면1-1(동면103),47,250026830,장학부영A,37.896400,127.752700,2021-09-09
250052502,동면1-1(동면103),48,250001211,후평동종점,37.893240,127.748670,2021-09-09
250052503,동면1-1(동면104),1,250001212,후평동종점,37.893770,127.748850,2021-09-09
250052503,동면1-1(동면104),2,250026831,장학LH1단지,37.896360,127.752550,2021-09-09
250052503,동면1-1(동면104),3,250001553,노루목저수지,37.893650,127.758400,2021-09-09
250052503,동면1-1(동면104),4,250026792,장학1리마을회관,37.896810,127.763500,2021-09-09
250052503,동면1-1(동면104),5,250001880,장학1리,37.898420,127.768160,2021-09-09
250052503,동면1-1(동면104),6,250002111,소양정수장,37.902250,127.777330,2021-09-09
250052503,동면1-1(동면104),7,250001549,동면치안센터,37.904030,127.780370,2021-09-09
250052503,동면1-1(동면104),8,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052503,동면1-1(동면104),9,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052503,동면1-1(동면104),10,250026977,감정교아랫길,37.902820,127.783870,2021-09-09
250052503,동면1-1(동면104),11,250027072,합동교,37.899900,127.788220,2021-09-09
250052503,동면1-1(동면104),12,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052503,동면1-1(동면104),13,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052503,동면1-1(동면104),14,250027117,합동교,37.899950,127.788300,2021-09-09
250052503,동면1-1(동면104),15,250001760,감정2리마을회관,37.901260,127.791390,2021-09-09
250052503,동면1-1(동면104),16,250001762,감정2리,37.902300,127.792530,2021-09-09
250052503,동면1-1(동면104),17,250026593,느랏재터널입구,37.894370,127.820600,2021-09-09
250052503,동면1-1(동면104),18,250001091,상걸교,37.866170,127.839990,2021-09-09
250052503,동면1-1(동면104),19,250002183,상걸1리,37.866140,127.844090,2021-09-09
250052503,동면1-1(동면104),20,250001089,(구)상걸초,37.863780,127.848170,2021-09-09
250052503,동면1-1(동면104),21,250002181,상걸리보건진료소,37.862110,127.849800,2021-09-09
250052503,동면1-1(동면104),22,250001688,곡골,37.859010,127.853100,2021-09-09
250052503,동면1-1(동면104),23,250026627,상걸2리,37.855470,127.855250,2021-09-09
250052503,동면1-1(동면104),24,250002180,상걸리종점,37.850820,127.862380,2021-09-09
250052503,동면1-1(동면104),25,250026526,상걸리종점,37.850940,127.862380,2021-09-09
250052503,동면1-1(동면104),26,250026628,상걸2리,37.854770,127.856100,2021-09-09
250052503,동면1-1(동면104),27,250001687,곡골,37.859010,127.853330,2021-09-09
250052503,동면1-1(동면104),28,250002182,상걸리보건진료소,37.862080,127.850150,2021-09-09
250052503,동면1-1(동면104),29,250001090,(구)상걸초,37.863910,127.848250,2021-09-09
250052503,동면1-1(동면104),30,250002184,상걸1리,37.866290,127.843920,2021-09-09
250052503,동면1-1(동면104),31,250001092,상걸교,37.866350,127.840230,2021-09-09
250052503,동면1-1(동면104),32,250026594,느랏재터널입구,37.885670,127.818860,2021-09-09
250052503,동면1-1(동면104),33,250027016,한솔마을,37.901830,127.802110,2021-09-09
250052503,동면1-1(동면104),34,250001761,감정2리3반,37.901670,127.806450,2021-09-09
250052503,동면1-1(동면104),35,250027015,한솔마을,37.901900,127.802100,2021-09-09
250052503,동면1-1(동면104),36,250001763,감정2리,37.902420,127.792540,2021-09-09
250052503,동면1-1(동면104),37,250027073,감정2리마을회관,37.901350,127.791330,2021-09-09
250052503,동면1-1(동면104),38,250027072,합동교,37.899900,127.788220,2021-09-09
250052503,동면1-1(동면104),39,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052503,동면1-1(동면104),40,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052503,동면1-1(동면104),41,250027117,합동교,37.899950,127.788300,2021-09-09
250052503,동면1-1(동면104),42,250026978,감정교아랫길,37.902890,127.783960,2021-09-09
250052503,동면1-1(동면104),43,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052503,동면1-1(동면104),44,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052503,동면1-1(동면104),45,250001550,동면치안센터,37.904140,127.780380,2021-09-09
250052503,동면1-1(동면104),46,250002112,소양정수장,37.902380,127.777250,2021-09-09
250052503,동면1-1(동면104),47,250001881,장학1리,37.898500,127.767940,2021-09-09
250052503,동면1-1(동면104),48,250026793,장학1리마을회관,37.896960,127.763500,2021-09-09
250052503,동면1-1(동면104),49,250001554,노루묵저수지,37.893730,127.758230,2021-09-09
250052503,동면1-1(동면104),50,250001754,강동농협장학지점,37.891770,127.753170,2021-09-09
250052503,동면1-1(동면104),51,250001562,동광주유소,37.889880,127.751710,2021-09-09
250052503,동면1-1(동면104),52,250026602,동광길입구,37.888580,127.751050,2021-09-09
250052503,동면1-1(동면104),53,250001505,동광오거리,37.885260,127.749470,2021-09-09
250052503,동면1-1(동면104),54,250001277,후평환승센터,37.883500,127.748630,2021-09-09
250052503,동면1-1(동면104),55,250001293,포스코후문,37.881700,127.746750,2021-09-09
250052503,동면1-1(동면104),56,250002227,봉의중학교,37.879320,127.741490,2021-09-09
250052503,동면1-1(동면104),57,250001545,동부시장,37.876590,127.734280,2021-09-09
250052503,동면1-1(동면104),58,250002029,명동입구,37.879710,127.726680,2021-09-09
250052503,동면1-1(동면104),59,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250052504,동면1-1(동면105),1,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250052504,동면1-1(동면105),2,250001498,명동입구,37.879120,127.726270,2021-09-09
250052504,동면1-1(동면105),3,250001544,동부시장,37.876320,127.733450,2021-09-09
250052504,동면1-1(동면105),4,250002228,봉의중학교,37.879150,127.741590,2021-09-09
250052504,동면1-1(동면105),5,250001294,포스코후문,37.881570,127.746960,2021-09-09
250052504,동면1-1(동면105),6,250001278,후평환승센터,37.883540,127.748920,2021-09-09
250052504,동면1-1(동면105),7,250001506,동광오거리,37.884700,127.749470,2021-09-09
250052504,동면1-1(동면105),8,250001874,정부합동청사,37.888440,127.749660,2021-09-09
250052504,동면1-1(동면105),9,250001378,기계공고,37.891460,127.749190,2021-09-09
250052504,동면1-1(동면105),10,250001212,후평동종점,37.893770,127.748850,2021-09-09
250052504,동면1-1(동면105),11,250026831,장학LH1단지,37.896360,127.752550,2021-09-09
250052504,동면1-1(동면105),12,250001553,노루목저수지,37.893650,127.758400,2021-09-09
250052504,동면1-1(동면105),13,250026792,장학1리마을회관,37.896810,127.763500,2021-09-09
250052504,동면1-1(동면105),14,250001880,장학1리,37.898420,127.768160,2021-09-09
250052504,동면1-1(동면105),15,250002111,소양정수장,37.902250,127.777330,2021-09-09
250052504,동면1-1(동면105),16,250001549,동면치안센터,37.904030,127.780370,2021-09-09
250052504,동면1-1(동면105),17,250001555,동면행정복지센터,37.910070,127.781510,2021-09-09
250052504,동면1-1(동면105),18,250001556,동면행정복지센터,37.909970,127.781360,2021-09-09
250052504,동면1-1(동면105),19,250026977,감정교아랫길,37.902820,127.783870,2021-09-09
250052504,동면1-1(동면105),20,250027072,합동교,37.899900,127.788220,2021-09-09
250052504,동면1-1(동면105),21,250027024,감정1리마을회관,37.896340,127.789860,2021-09-09
250052504,동면1-1(동면105),22,250001764,감정1리마을회관,37.896370,127.789920,2021-09-09
250052504,동면1-1(동면105),23,250027117,합동교,37.899950,127.788300,2021-09-09
250052504,동면1-1(동면105),24,250001760,감정2리마을회관,37.901260,127.791390,2021-09-09
250052504,동면1-1(동면105),25,250001762,감정2리,37.902300,127.792530,2021-09-09
250052504,동면1-1(동면105),26,250027016,한솔마을,37.901830,127.802110,2021-09-09
250052504,동면1-1(동면105),27,250001761,감정2리3반,37.901670,127.806450,2021-09-09
250052504,동면1-1(동면105),28,250027015,한솔마을,37.901900,127.802100,2021-09-09
250052504,동면1-1(동면105),29,250026593,느랏재터널입구,37.894370,127.820600,2021-09-09
250052504,동면1-1(동면105),30,250001091,상걸교,37.866170,127.839990,2021-09-09
250052504,동면1-1(동면105),31,250002183,상걸1리,37.866140,127.844090,2021-09-09
250052504,동면1-1(동면105),32,250001089,(구)상걸초,37.863780,127.848170,2021-09-09
250052504,동면1-1(동면105),33,250002181,상걸리보건진료소,37.862110,127.849800,2021-09-09
250052504,동면1-1(동면105),34,250001688,곡골,37.859010,127.853100,2021-09-09
250052504,동면1-1(동면105),35,250026627,상걸2리,37.855470,127.855250,2021-09-09
250052504,동면1-1(동면105),36,250002180,상걸리종점,37.850820,127.862380,2021-09-09
