모바일서비스번호,관리번호,정류장명,위도,경도,데이터기준일
1001,250001192,대형약국,37.876100,127.775130,2021-09-15
1002,250001193,산림조합강원본부,37.887240,127.753650,2021-09-15
1003,250001194,산림조합강원본부,37.886990,127.753220,2021-09-15
1004,250001195,발산3리,37.959110,127.745990,2021-09-15
1005,250001196,금광터,37.953310,127.746300,2021-09-15
1006,250001197,운전면허시험장,37.947530,127.750730,2021-09-15
1007,250001198,소양강댐주차장,37.938330,127.801950,2021-09-15
1008,250001199,폴리텍2캠퍼스,37.912020,127.739460,2021-09-15
1009,250001200,월곡리,37.917460,127.798200,2021-09-15
1010,250001201,감정리,37.903760,127.786780,2021-09-15
1011,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-15
1012,250001203,후평3동우체국,37.872440,127.752680,2021-09-15
1013,250001204,부안주유소,37.872430,127.752470,2021-09-15
1014,250001205,후평중학교,37.877330,127.748380,2021-09-15
1015,250001206,후평주공7단지,37.875540,127.751050,2021-09-15
1016,250001207,후평주공7단지,37.875720,127.751160,2021-09-15
1017,250001208,후평주공6단지,37.874330,127.748870,2021-09-15
1018,250001209,후평주공6단지,37.874220,127.748370,2021-09-15
1019,250001210,후평주공5단지,37.873460,127.746910,2021-09-15
1020,250001211,후평동종점,37.893240,127.748670,2021-09-15
1021,250001212,후평동종점,37.893770,127.748850,2021-09-15
1022,250001213,후평주공4단지후문,37.874920,127.757630,2021-09-15
1023,250001214,후평주공4단지후문,37.874950,127.757780,2021-09-15
1024,250001215,후평주공4단지,37.876240,127.756960,2021-09-15
1025,250001216,대우A,37.876240,127.757090,2021-09-15
1026,250001217,후평3동행복센터,37.876240,127.753710,2021-09-15
1027,250001218,후평3동행복센터,37.876460,127.754800,2021-09-15
1028,250001219,후동리,37.746200,127.622100,2021-09-15
1029,250001220,후동리,37.748050,127.620180,2021-09-15
1030,250001221,후동리,37.757490,127.624020,2021-09-15
1031,250001222,소주고개,37.760300,127.626810,2021-09-15
1032,250001223,후동리,37.747930,127.620090,2021-09-15
1033,250001224,후동리,37.746160,127.621960,2021-09-15
1034,250001225,후동2리입구,37.742750,127.634330,2021-09-15
1035,250001226,후동2리입구,37.742680,127.634350,2021-09-15
1036,250001227,후동2리,37.746840,127.630750,2021-09-15
1037,250001228,후동,37.750970,127.619690,2021-09-15
1038,250001229,중부지구대,37.875410,127.738320,2021-09-15
1039,250001230,중부지구대,37.875790,127.737870,2021-09-15
1040,250001231,발산1리,37.730180,127.596310,2021-09-15
1041,250001232,황골,37.730010,127.596130,2021-09-15
1042,250001233,화목원,37.922140,127.724940,2021-09-15
1043,250001234,화목원,37.922210,127.723280,2021-09-15
1044,250001235,화광사,37.745120,127.640280,2021-09-15
1045,250001236,화광사,37.745040,127.640520,2021-09-15
1046,250001237,호반체육관,37.865410,127.755260,2021-09-15
1047,250001238,우석중학교,37.865570,127.755220,2021-09-15
1048,250001239,호반A,37.890050,127.719450,2021-09-15
1048,250027089,호반A,37.890050,127.719440,2021-09-15
1049,250001240,호반A,37.890150,127.719690,2021-09-15
1050,250001241,호반동행복센터,37.892310,127.723390,2021-09-15
1051,250001242,춘천도매물류마트,37.887650,127.750910,2021-09-15
1052,250001243,혈동2리종점,37.785320,127.687480,2021-09-15
1053,250001244,혈동2리마을회관,37.787850,127.685040,2021-09-15
1054,250001245,혈동2리마을회관,37.787900,127.685140,2021-09-15
1055,250001246,혈동2리,37.793910,127.686560,2021-09-15
1056,250001247,혈동2리,37.794270,127.686790,2021-09-15
1057,250001248,혈동1리종점,37.771530,127.699940,2021-09-15
1058,250001249,혈동1리입구,37.770700,127.713800,2021-09-15
1059,250001250,혈동1리입구,37.770500,127.713900,2021-09-15
1060,250001251,현암리,37.888900,127.687370,2021-09-15
1061,250001252,현암리,37.885000,127.683610,2021-09-15
1062,250001253,현암리,37.876830,127.677500,2021-09-15
1063,250001254,현암리,37.876870,127.677680,2021-09-15
1064,250001255,현암리,37.884960,127.683750,2021-09-15
1065,250001256,현암리,37.888870,127.687550,2021-09-15
1066,250001257,강원도재활병원,37.903550,127.738270,2021-09-15
1067,250001258,후평현대3차,37.881070,127.751840,2021-09-15
1068,250001259,후평현대3차,37.881090,127.752230,2021-09-15
1069,250001260,신촌2리,37.847000,127.766460,2021-09-15
1070,250001261,신촌2리,37.847130,127.766400,2021-09-15
1071,250001262,향교,37.881500,127.734660,2021-09-15
1072,250001263,향교,37.881770,127.735140,2021-09-15
1073,250001264,행촌리,37.742140,127.678230,2021-09-15
1074,250001265,행촌리,37.742130,127.678730,2021-09-15
1075,250001266,디아펠리즈,37.870700,127.724690,2021-09-15
1076,250001267,율문2리,37.926900,127.755720,2021-09-15
1077,250001268,율문2리,37.927090,127.755840,2021-09-15
1078,250001269,항공대정문,37.929290,127.761670,2021-09-15
1079,250001270,항공대정문,37.929470,127.761780,2021-09-15
1080,250001271,할렐루야기도원,37.793980,127.772170,2021-09-15
1081,250001272,할렐루야기도원,37.794650,127.772740,2021-09-15
1082,250001273,장애인종합복지관,37.846980,127.755520,2021-09-15
1083,250001274,장애인종합복지관,37.847420,127.755300,2021-09-15
1084,250001275,한림대학교,37.883160,127.737250,2021-09-15
1085,250001276,한국토지주택공사,37.869250,127.729220,2021-09-15
1086,250001277,후평환승센터,37.883500,127.748630,2021-09-15
1087,250001278,후평환승센터,37.883540,127.748920,2021-09-15
1088,250001279,한국은행,37.882250,127.728590,2021-09-15
1089,250001280,한계울마을,37.940300,127.727780,2021-09-15
1090,250001281,한계울마을,37.940240,127.727570,2021-09-15
1091,250001282,학곡리종점,37.834860,127.760300,2021-09-15
1092,250001283,학곡리종점,37.835010,127.760410,2021-09-15
1093,250001284,하일종점,37.913950,127.754960,2021-09-15
1094,250001285,하일입구,37.901580,127.751660,2021-09-15
1095,250001286,하일입구,37.901520,127.751620,2021-09-15
1096,250001287,무릉공원,37.856070,127.738880,2021-09-15
1097,250001288,무릉공원,37.856070,127.739190,2021-09-15
1098,250001289,하사관주택,37.864560,127.707120,2021-09-15
1099,250001290,하사관주택,37.865030,127.706950,2021-09-15
1100,250001291,율문3리,37.929920,127.765360,2021-09-15
1101,250001292,포스코더샵A,37.880610,127.749480,2021-09-15
1102,250001293,포스코후문,37.881700,127.746750,2021-09-15
1103,250001294,포스코후문,37.881570,127.746960,2021-09-15
1104,250001295,포스코더샵A,37.881620,127.748500,2021-09-15
1105,250001298,팔미쉼터,37.821620,127.703830,2021-09-15
1106,250001299,팔미3리,37.813790,127.698250,2021-09-15
1107,250001300,팔미3리,37.809640,127.696350,2021-09-15
1108,250001301,팔미리,37.813870,127.698170,2021-09-15
1109,250001302,팔미1리,37.821610,127.704360,2021-09-15
1110,250001303,원예농협남부지점,37.851490,127.744430,2021-09-15
1111,250001304,투탑시티,37.850540,127.744130,2021-09-15
1112,250001305,퇴계현대1차,37.858580,127.725020,2021-09-15
1113,250001306,퇴계현대1차,37.857920,127.726430,2021-09-15
1114,250001307,한진한성,37.859450,127.723130,2021-09-15
1115,250001308,퇴계한주아파트입구,37.851000,127.734000,2021-09-15
1116,250001309,홈플러스,37.850900,127.735440,2021-09-15
1117,250001310,퇴계한주A,37.849190,127.738980,2021-09-15
1118,250001311,퇴계한주아파트,37.851200,127.734600,2021-09-15
1119,250001312,퇴계주공9차,37.847670,127.740830,2021-09-15
1120,250001313,퇴계주공7단지,37.847840,127.740920,2021-09-15
1121,250001314,퇴계주공6차A,37.851150,127.740790,2021-09-15
1122,250001315,퇴계주공6차,37.851420,127.741570,2021-09-15
1123,250001316,퇴계주공6차,37.851220,127.741010,2021-09-15
1124,250001317,퇴계주공5차A,37.854360,127.740570,2021-09-15
1125,250001318,퇴계주공4차,37.853610,127.745450,2021-09-15
1126,250001319,퇴계주공4차,37.854720,127.746080,2021-09-15
1127,250001320,퇴계주공3.4차,37.855780,127.744720,2021-09-15
1128,250001321,퇴계주공3.4차,37.855670,127.744370,2021-09-15
1129,250001322,퇴계주공2차,37.858410,127.737100,2021-09-15
1130,250001323,퇴계주공1차,37.858710,127.736980,2021-09-15
1131,250001324,퇴계우체국,37.859620,127.723260,2021-09-15
1132,250001325,퇴계우성A,37.859980,127.730210,2021-09-15
1133,250001326,퇴계동입구,37.859300,127.727630,2021-09-15
1134,250001327,남부초교,37.859310,127.727430,2021-09-15
1135,250001328,퇴계농공단지입구,37.847400,127.732640,2021-09-15
1136,250001329,퇴계농공단지,37.847120,127.732330,2021-09-15
1137,250001330,퇴계금호A,37.849070,127.738810,2021-09-15
1138,250001331,토우시장,37.884270,127.747380,2021-09-15
1139,250001332,토우시장,37.883120,127.747670,2021-09-15
1140,250001333,태봉,37.887590,127.685200,2021-09-15
1141,250001334,탑말,37.946400,127.699720,2021-09-15
1142,250001335,탑말,37.946270,127.699710,2021-09-15
1143,250001336,크로바A,37.880500,127.744080,2021-09-15
1144,250001337,크로바A,37.880710,127.745030,2021-09-15
1145,250001338,칠전동고개,37.836250,127.713670,2021-09-15
1146,250001339,칠전동고개,37.836570,127.714040,2021-09-15
1147,250001340,칠전동,37.842460,127.714130,2021-09-15
1148,250001341,칠전동사거리,37.841420,127.714480,2021-09-15
1149,250001342,칠전대우A,37.844170,127.711800,2021-09-15
1150,250001343,칠전대우A,37.844360,127.711770,2021-09-15
1151,250001344,충렬탑입구,37.916150,127.739350,2021-09-15
1152,250001345,충렬탑입구,37.916220,127.739140,2021-09-15
1153,250001346,월드온천,37.949340,127.754130,2021-09-15
1154,250001347,월드온천,37.949510,127.754080,2021-09-15
1154,250027132,월드온천,37.949510,127.754080,2021-09-15
1155,250001348,춘천초등학교,37.876080,127.720960,2021-09-15
1156,250001349,춘천시보건소,37.876210,127.720840,2021-09-15
1157,250001350,엘타워/미소지움,37.874040,127.717030,2021-09-15
1158,250001351,춘천중학교정문,37.873980,127.718100,2021-09-15
1159,250001352,춘천중학교,37.874870,127.717180,2021-09-15
1160,250001353,춘천중학교,37.875270,127.717690,2021-09-15
1161,250001354,학곡2리,37.840100,127.758650,2021-09-15
1162,250001355,학곡2리,37.840210,127.758820,2021-09-15
1163,250001356,현진에버빌3차,37.875070,127.729860,2021-09-15
1164,250001357,춘천역환승센터,37.885340,127.717920,2021-09-15
1165,250001358,춘천시청별관,37.881640,127.732580,2021-09-15
1166,250001359,춘천시청별관,37.881470,127.732940,2021-09-15
1167,250001360,한샘고후문,37.927580,127.751660,2021-09-15
1168,250000003,성우오스타A,37.856350,127.754800,2021-09-15
1169,250000004,거두리주공A,37.856860,127.759440,2021-09-15
1170,250000005,강원지방경찰청,37.862550,127.758650,2021-09-15
1171,250000006,강원지방경찰청,37.862490,127.758440,2021-09-15
1172,250000010,지내1리(옥광산입구),37.916270,127.782350,2021-09-15
1173,250000011,창촌3리입구,37.776650,127.643910,2021-09-15
1174,250000138,산수리논골,37.683380,127.646440,2021-09-15
1175,250000139,산수리논골,37.686360,127.644360,2021-09-15
1176,250000823,부사원리,37.740020,127.831980,2021-09-15
1177,250000993,서천리입구,37.840810,127.551830,2021-09-15
1178,250000994,방동2리입구(보건소),37.896020,127.680870,2021-09-15
1179,250000995,월송1리,37.930280,127.687360,2021-09-15
1180,250000996,월송2리,37.923040,127.689500,2021-09-15
1181,250000997,신매1리,37.936020,127.702600,2021-09-15
1182,250000998,삼악산,37.837390,127.674240,2021-09-15
1183,250000999,과수원마을입구,37.911220,127.703940,2021-09-15
1184,250001000,(구)싸이클경기장,37.869150,127.692250,2021-09-15
1185,250001001,덕만리(혈동1리입구),37.770300,127.713100,2021-09-15
1186,250001002,동면치안센터,37.904450,127.781020,2021-09-15
1187,250001003,수동1리,37.773950,127.672850,2021-09-15
1188,250001004,당림삼거리,37.841230,127.609930,2021-09-15
1189,250001005,강촌리,37.802940,127.621480,2021-09-15
1190,250001006,봉명2리,37.773310,127.811140,2021-09-15
1191,250001012,동산면사무소,37.753800,127.795960,2021-09-15
1192,250001013,동산면행복센터,37.753800,127.795710,2021-09-15
1193,250001014,모래재,37.767650,127.765800,2021-09-15
1194,250001015,조양1리,37.756170,127.811560,2021-09-15
1195,250001016,부사원고개,37.751490,127.822780,2021-09-15
1196,250001017,조양3리,37.743120,127.829310,2021-09-15
1197,250001018,조양4리,37.760660,127.772800,2021-09-15
1198,250001019,새술막,37.786080,127.756900,2021-09-15
1199,250001020,대추나무골,38.050920,127.602860,2021-09-15
1200,250001021,고탄입구,37.966080,127.674660,2021-09-15
1201,250001022,눈썰매장입구,37.975010,127.598930,2021-09-15
1202,250001023,지암리(물레방아민박),37.977690,127.602070,2021-09-15
1203,250001024,지암리(4),37.979440,127.604360,2021-09-15
1204,250001025,지암리(3),37.982820,127.616230,2021-09-15
1205,250001026,가족쉼터,37.976880,127.629010,2021-09-15
1206,250001027,오월교입구,37.983770,127.644720,2021-09-15
1207,250001028,고성2리선돌입구,37.992790,127.724760,2021-09-15
1208,250001029,고성2리,37.999460,127.736420,2021-09-15
1209,250001030,고성2리용화산,37.994670,127.735290,2021-09-15
1210,250001031,고성2리(초설),37.992090,127.733700,2021-09-15
1211,250001032,고성2리1반,37.992280,127.730440,2021-09-15
1212,250001033,고탄리,37.988880,127.713630,2021-09-15
1213,250001034,송암리,37.988460,127.701930,2021-09-15
1214,250001035,송암리마을회관,37.995460,127.686350,2021-09-15
1215,250001036,송암리(인삼밭),38.001160,127.689770,2021-09-15
1216,250001037,송암리(은재된장),37.995740,127.683250,2021-09-15
1217,250001038,송암리(밤나무),37.996880,127.677230,2021-09-15
1218,250001039,인람리(1),37.995870,127.671560,2021-09-15
1219,250001040,인람리(2),37.995420,127.665440,2021-09-15
1220,250001041,송암리(은재된장),37.995810,127.683360,2021-09-15
1221,250001042,송암리(밤나무),37.996970,127.677190,2021-09-15
1222,250001043,인람리(1),37.995420,127.670310,2021-09-15
1223,250001044,인람리(2),37.995530,127.665440,2021-09-15
1224,250001045,인람리(하우스),37.990990,127.659500,2021-09-15
1225,250001046,송암삼거리,37.992950,127.690790,2021-09-15
1226,250001047,해피초원목장,37.980160,127.692040,2021-09-15
1227,250001048,올미,37.927950,127.736800,2021-09-15
1228,250001049,올미,37.927780,127.736730,2021-09-15
1229,250001050,국군병원사거리,37.936800,127.727740,2021-09-15
1230,250001051,지내2리,37.957650,127.723500,2021-09-15
1231,250001052,지내보건소,37.958090,127.730230,2021-09-15
1231,250027133,지내보건소,37.957870,127.730480,2021-09-15
1232,250001053,거두리사거리,37.861400,127.790210,2021-09-15
1233,250001054,거두리사거리,37.861380,127.790370,2021-09-15
1234,250001055,신촌리종점,37.854010,127.780140,2021-09-15
1235,250001056,고은리입구,37.848930,127.774500,2021-09-15
1236,250001057,사암1리,37.831040,127.768540,2021-09-15
1237,250001058,천리터,37.983730,127.896380,2021-09-15
1238,250001059,추곡1리1반,38.013430,127.880760,2021-09-15
1239,250001060,추곡(낚시터),38.033380,127.877070,2021-09-15
1240,250001061,추곡터널,38.034910,127.868610,2021-09-15
1241,250001062,발산1리,37.951080,127.747400,2021-09-15
1242,250001065,가정1리마을회관,37.741200,127.572560,2021-09-15
1243,250001066,가정중학교,37.739930,127.572750,2021-09-15
1244,250001067,후동리,37.750940,127.619820,2021-09-15
1245,250001068,후동리,37.757510,127.623860,2021-09-15
1246,250001069,소주고개쉼터,37.760330,127.626690,2021-09-15
1247,250001070,발산2리(치안센터),37.738870,127.624560,2021-09-15
1248,250001071,가정진료소,37.734500,127.575750,2021-09-15
1249,250001072,발산2리(치안센터),37.739090,127.624730,2021-09-15
1250,250001073,새술막,37.787840,127.760070,2021-09-15
1251,250001074,광판삼거리,37.743500,127.710200,2021-09-15
1252,250001075,탑골,37.751640,127.709180,2021-09-15
1253,250001077,정족1리입구,37.843280,127.731330,2021-09-15
1254,250001078,정족1리,37.836330,127.731040,2021-09-15
1255,250001079,증2리,37.809060,127.709170,2021-09-15
1256,250001080,금병초교,37.814740,127.710910,2021-09-15
1257,250001081,증1리,37.814200,127.708980,2021-09-15
1258,250001082,정족1리,37.836290,127.730800,2021-09-15
1259,250001083,정족1리입구,37.843240,127.731140,2021-09-15
1259,250027151,정족1리입구,37.842770,127.731050,2021-09-15
1260,250001084,조양2리,37.745930,127.795900,2021-09-15
1261,250001085,조양2리,37.745880,127.795980,2021-09-15
1262,250001086,조양2리,37.740420,127.796340,2021-09-15
1263,250001087,조양2리,37.740090,127.796420,2021-09-15
1264,250001089,(구)상걸초,37.863780,127.848170,2021-09-15
1265,250001090,(구)상걸초,37.863910,127.848250,2021-09-15
1266,250001091,상걸교,37.866170,127.839990,2021-09-15
1267,250001092,상걸교,37.866350,127.840230,2021-09-15
1268,250001093,안보리,37.842770,127.566790,2021-09-15
1269,250001094,강촌1리삼거리,37.808960,127.635950,2021-09-15
1270,250001095,창촌1리,37.784780,127.650460,2021-09-15
1271,250001096,창촌1리,37.785080,127.650430,2021-09-15
1272,250001097,창촌3리,37.777360,127.628620,2021-09-15
1273,250001098,창촌3리,37.777300,127.628550,2021-09-15
1274,250001099,후동1리,37.754720,127.622170,2021-09-15
1275,250001100,후동1리,37.754720,127.622340,2021-09-15
1276,250001101,박암리,37.725900,127.533870,2021-09-15
1277,250001102,박암리,37.725940,127.534050,2021-09-15
1278,250001103,박암리,37.724000,127.545800,2021-09-15
1278,250026614,박암리,37.723970,127.545720,2021-09-15
1279,250001104,박암리,37.723900,127.545800,2021-09-15
1279,250026613,박암리,37.723830,127.545630,2021-09-15
1280,250001105,가정3리,37.761180,127.574950,2021-09-15
1281,250001106,가정3리,37.761050,127.575030,2021-09-15
1282,250001107,강원학생교육원,37.734610,127.575830,2021-09-15
1283,250001108,우러니입구,37.735920,127.691370,2021-09-15
1284,250001109,광판1리,37.731810,127.704720,2021-09-15
1285,250001110,광판1리,37.731890,127.704610,2021-09-15
1286,250001117,정보화마을,37.731050,127.696580,2021-09-15
1287,250001118,정보화마을,37.731140,127.696690,2021-09-15
1288,250001119,양지마을,37.734320,127.693180,2021-09-15
1289,250001120,수동1리,37.773490,127.676500,2021-09-15
1290,250001121,수동1리,37.773900,127.672740,2021-09-15
1291,250001122,혈동2리,37.799020,127.691200,2021-09-15
1292,250001123,팔미3리,37.817210,127.699990,2021-09-15
1293,250001124,팔미3리,37.817320,127.699920,2021-09-15
1294,250001125,오항리,37.979550,127.900920,2021-09-15
1295,250001126,천리터,37.983760,127.896470,2021-09-15
1296,250001127,추곡터널,38.035180,127.867930,2021-09-15
1297,250001129,백양2리,37.814090,127.573080,2021-09-15
1298,250001130,백양2리,37.814000,127.572990,2021-09-15
1299,250001131,백양2리,37.816190,127.569580,2021-09-15
1300,250001132,백양2리,37.816500,127.569510,2021-09-15
1301,250001133,백양1리,37.819000,127.565000,2021-09-15
1301,250026612,백양1리,37.818910,127.565030,2021-09-15
1302,250001134,당림리,37.834020,127.599120,2021-09-15
1303,250001135,당림1리,37.853390,127.616660,2021-09-15
1304,250001136,당림1리,37.851020,127.615980,2021-09-15
1305,250001137,당림1리,37.850970,127.616070,2021-09-15
1306,250001138,방동2리마을회관,37.904860,127.671730,2021-09-15
1307,250001139,방동1리,37.895870,127.680210,2021-09-15
1308,250001140,인형극장,37.922070,127.721890,2021-09-15
1309,250001141,송암리,38.001060,127.689820,2021-09-15
1310,250001142,고성2리1반,37.992460,127.730330,2021-09-15
1311,250001143,해피초원목장,37.980160,127.691750,2021-09-15
1312,250001144,눈썰매장입구,37.974770,127.598000,2021-09-15
1313,250001145,지암리,37.977610,127.602170,2021-09-15
1314,250001146,지암리,37.979320,127.604390,2021-09-15
1315,250001147,지암리,37.982660,127.616350,2021-09-15
1316,250001148,지암리,37.976710,127.629060,2021-09-15
1317,250001149,지암리,37.976140,127.632340,2021-09-15
1318,250001150,신포리,38.019510,127.637000,2021-09-15
1319,250001151,신포리,38.019630,127.637290,2021-09-15
1320,250001152,원평리,38.003580,127.634270,2021-09-15
1321,250001153,고탄입구,37.966240,127.674650,2021-09-15
1322,250001154,용산2리,37.960410,127.681480,2021-09-15
1323,250001155,용산2리,37.960370,127.681840,2021-09-15
1324,250001156,용산3리마을회관,37.946500,127.707400,2021-09-15
1325,250001157,용산1리,37.939130,127.714200,2021-09-15
1326,250001158,용산1리,37.939300,127.714280,2021-09-15
1327,250001159,지내2리응달말,37.955740,127.725060,2021-09-15
1327,250027103,지내2리응달말,37.957830,127.723240,2021-09-15
1328,250001160,국군병원,37.936990,127.727700,2021-09-15
1329,250001161,사농현대A,37.910900,127.722660,2021-09-15
1330,250001162,성신양회,37.888770,127.720160,2021-09-15
1331,250001163,근화동노인회관,37.879540,127.714190,2021-09-15
1332,250001164,휴먼시아2차아파트,37.859800,127.735000,2021-09-15
1333,250001165,미래컨벤션웨딩홀,37.861000,127.732300,2021-09-15
1334,250001166,학곡리,37.832380,127.763190,2021-09-15
1335,250001167,원창고개입구,37.832340,127.763070,2021-09-15
1336,250001168,스무숲입구,37.850520,127.748970,2021-09-15
1337,250001169,투탑시티,37.851000,127.743800,2021-09-15
1338,250001170,뜨란채A,37.849850,127.744130,2021-09-15
1339,250001171,퇴계우성A,37.859830,127.731100,2021-09-15
1340,250001172,로데오거리,37.855050,127.748310,2021-09-15
1341,250001173,증3리,37.827840,127.726210,2021-09-15
1342,250001174,증2리,37.809090,127.709050,2021-09-15
1343,250001175,증리,37.795200,127.712600,2021-09-15
1344,250001176,혈동리,37.781100,127.715400,2021-09-15
1345,250001177,혈동리,37.775800,127.714000,2021-09-15
1346,250001178,광판2리,37.756710,127.707830,2021-09-15
1347,250001179,탑골,37.749880,127.708630,2021-09-15
1348,250001180,군자리,37.746630,127.718500,2021-09-15
1349,250001181,군자리,37.747240,127.719610,2021-09-15
1350,250001182,군자3리,37.754090,127.737900,2021-09-15
1351,250001183,군자3리,37.755650,127.740090,2021-09-15
1352,250001184,군자3리,37.755650,127.740440,2021-09-15
1353,250001185,군자3리,37.758470,127.747940,2021-09-15
1354,250001186,부사원고개,37.751420,127.822630,2021-09-15
1355,250001187,조양3리,37.743180,127.829500,2021-09-15
1356,250001188,봉명리조양교,37.753360,127.793830,2021-09-15
1357,250001189,전인고등학교,37.787540,127.751970,2021-09-15
1358,250001190,새술막,37.787990,127.760040,2021-09-15
1359,250001191,대형약국,37.876170,127.775420,2021-09-15
1360,250001361,한샘고후문,37.928270,127.751540,2021-09-15
1361,250001362,춘천한샘고등학교,37.925390,127.752050,2021-09-15
1362,250001363,춘천한샘고등학교,37.925210,127.751100,2021-09-15
1363,250001364,박물관후문,37.864650,127.752810,2021-09-15
1364,250001365,박물관입구,37.864770,127.752690,2021-09-15
1365,250001366,춘천박물관,37.863650,127.751290,2021-09-15
1366,250001367,박물관앞,37.863540,127.750890,2021-09-15
1367,250001368,춘천댐종점,37.974230,127.666540,2021-09-15
1368,250001369,춘천댐종점,37.974010,127.666420,2021-09-15
1369,250001370,춘천댐,37.968060,127.671190,2021-09-15
1370,250001371,춘천농협,37.883650,127.723280,2021-09-15
1371,250001372,춘천농협,37.884460,127.723370,2021-09-15
1372,250001373,소양고등학교,37.907750,127.723740,2021-09-15
1373,250001374,소양고등학교,37.907810,127.723510,2021-09-15
1374,250001375,기계공고,37.890500,127.746160,2021-09-15
1375,250001376,후평1동,37.892490,127.748680,2021-09-15
1376,250001377,춘천기계공고,37.891110,127.749000,2021-09-15
1377,250001378,기계공고,37.891460,127.749190,2021-09-15
1378,250001380,신동삼거리,37.935030,127.725410,2021-09-15
1379,250001381,신동삼거리,37.934830,127.724440,2021-09-15
1380,250001382,춘천교도소입구,37.848890,127.755500,2021-09-15
1381,250001383,춘천교도소입구,37.849000,127.755550,2021-09-15
1382,250001384,춘천교도소,37.848830,127.758280,2021-09-15
1383,250001385,교육대학교,37.858230,127.746400,2021-09-15
1384,250001386,교육대학교,37.857180,127.747100,2021-09-15
1385,250001387,천전1리,37.944620,127.784270,2021-09-15
1386,250001388,천전1리,37.944220,127.784220,2021-09-15
1387,250001390,춘천경찰서,37.869610,127.724270,2021-09-15
1388,250001391,추곡초교,38.024210,127.883160,2021-09-15
1389,250001392,추곡초교,38.024280,127.883330,2021-09-15
1390,250001393,추곡약수터,38.035860,127.888150,2021-09-15
1391,250001394,추곡리2반,37.747280,127.653450,2021-09-15
1392,250001395,추곡리2반,37.747520,127.653500,2021-09-15
1393,250001396,북산치안센터,38.027400,127.882970,2021-09-15
1394,250001397,북산치안센터,38.027540,127.883090,2021-09-15
1395,250001398,추곡리,37.749950,127.652930,2021-09-15
1396,250001399,추곡1리,37.749640,127.653190,2021-09-15
1397,250001400,추곡리,37.744780,127.650400,2021-09-15
1398,250001401,추곡3거리,37.744850,127.650490,2021-09-15
1398,250027119,추곡3거리,37.744940,127.650770,2021-09-15
1399,250001402,추곡1리3반,38.020060,127.881140,2021-09-15
1400,250001403,추곡1리3반,38.019530,127.881090,2021-09-15
1401,250001404,추곡1리1반,38.013500,127.880950,2021-09-15
1402,250001405,추곡2리,38.033530,127.877260,2021-09-15
1403,250001406,초원낚시터,37.981610,127.694470,2021-09-15
1404,250001407,고탄낚시터,37.981550,127.694000,2021-09-15
1405,250001408,청와A,37.881220,127.713650,2021-09-15
1406,250001409,청실A,37.873380,127.758330,2021-09-15
1407,250001410,청실A,37.873220,127.758560,2021-09-15
1408,250001411,오항2리,37.993230,127.881390,2021-09-15
1409,250001412,오항2리,37.993370,127.881440,2021-09-15
1410,250001413,인형극장,37.922160,127.720230,2021-09-15
1411,250001414,인형극장,37.922060,127.720310,2021-09-15
1412,250001415,청소년수련원,37.922460,127.721250,2021-09-15
1413,250001416,청소년수련원,37.922500,127.720980,2021-09-15
1414,250001417,청구/동아A,37.870040,127.754320,2021-09-15
1415,250001418,동아/청구A,37.870260,127.754330,2021-09-15
1416,250001419,천전삼거리,37.930150,127.781670,2021-09-15
1417,250001420,상천초등학교,37.929810,127.785350,2021-09-15
1418,250001421,천전3리,37.929800,127.780310,2021-09-15
1419,250001422,천전3리,37.929910,127.780270,2021-09-15
1420,250001423,춘천국유림관리소,37.930440,127.773560,2021-09-15
1420,250026865,춘천국유림관리소,37.930370,127.772810,2021-09-15
1421,250001424,춘천국유림관리소,37.930540,127.773920,2021-09-15
1421,250026864,춘천국유림관리소,37.930500,127.772870,2021-09-15
1422,250001425,천전1리,37.937120,127.775240,2021-09-15
1423,250001426,천전1리,37.937120,127.775380,2021-09-15
1424,250001427,천일주유소,37.757040,127.779950,2021-09-15
1425,250001428,강촌1리회관,37.808330,127.636560,2021-09-15
1426,250001429,창촌중학교,37.808130,127.636470,2021-09-15
1427,250001430,창촌2리마을회관,37.783360,127.646380,2021-09-15
1428,250001431,창촌2리마을회관,37.784190,127.646600,2021-09-15
1429,250001432,창촌3리종점,37.776700,127.626080,2021-09-15
1430,250001433,창촌3리입구,37.776590,127.644040,2021-09-15
1431,250001434,창촌3리입구,37.776470,127.643750,2021-09-15
1432,250001435,방동1리,37.896000,127.672690,2021-09-15
1433,250001436,방동1리,37.897010,127.670230,2021-09-15
1434,250001437,방동1리,37.898480,127.667650,2021-09-15
1435,250001438,방동1리,37.898410,127.667620,2021-09-15
1436,250001439,방동1리,37.896970,127.670120,2021-09-15
1437,250001440,방동1리,37.895900,127.672760,2021-09-15
1438,250001441,방동1리,37.895670,127.675260,2021-09-15
1439,250001442,방곡리,37.802800,127.637700,2021-09-15
1440,250001443,방곡리,37.802830,127.637550,2021-09-15
1441,250001444,방곡2리회관,37.791390,127.635870,2021-09-15
1442,250001445,방곡2리회관,37.791270,127.635850,2021-09-15
1443,250001709,고성2리(초설),37.992160,127.733350,2021-09-15
1444,250001710,고탄리(성탄교앞),37.988980,127.713310,2021-09-15
1445,250001711,안보1리,37.835930,127.584630,2021-09-15
1446,250001712,안보1리,37.835760,127.584390,2021-09-15
1447,250001713,경강역,37.842690,127.550390,2021-09-15
